ID|COUPONCODE|COUPONTYPE|CREATED_AT|CUSTOMERNAME|CUSTOMERREVIEW|GROSSMARGIN|ORDERTYPE|PAYMENTTYPE|AMOUNT|SERVINGTIME|TXNID|PRODUCT_ID|STORE_ID|CUSTOMER_ID
33948170||Regional|2019-02-03 12:44:18.000000|Deirdre Harris|2|1.36|in-store|Credit Card|3.36|195|3WHWIPUQ7F|4080|8523|3538
34082226|BUY5GET1|National|2019-05-23 13:30:00.000000|Irene Avery|4|0.84|drive-thru|Gift Card|3.84|84|MPP4YX0U97|4082|8415|1014
34514798|BOGO|Multi-Use Personal|2018-10-13 07:43:03.000000|Luke Thomson|5|0.96|in-store|Stripe|6.96|43|VJFGQ6KFAC|4009|8163|134
34409997|BOGO|Regional|2018-03-02 13:09:24.000000|Joseph Tucker|4|0.36|mobile-app|Credit Card|3.36|502|EB6QQMM0X7|4178|8203|1489
36302189|BUY5GET1|One-time Personal|2019-09-29 00:00:00.000000|Alison Mackenzie|5|0.07|call-in|Cash|7.07|192|SJO068G7GR|4570|8676|3675
34384290||Regional|2018-01-03 14:40:44.000000|Harry Hudson|2|0.91|drive-thru|Debit Card|7.91|590|9I9IXUQDEO|4181|8177|2009
34366588|BUY5GET1|Regional|2017-11-16 11:01:01.000000|Elizabeth Ince|1|0.06|in-store|Paypal|3.06|334|1QFY85V5M1|4195|8293|2789
33894514|10%OFF|Regional|2018-12-14 15:44:07.000000|Paul Walsh|4|0.12|drive-thru|Credit Card|2.12|497|491JYEW9MI|4081|8408|223
39469123||One-time Personal|2019-09-23 09:25:14.000000|Christopher Bell|3|0.56|in-store|Credit Card|8.56|142|HHD6EQ3CZ4|4518|8168|1047
34468935||One-time Personal|2018-07-19 15:04:39.000000|Edward Tucker|2|1.96|in-store|Google Pay|8.96|10|FY4TRISH1P|4207|8509|3347
34367920|10%OFF|Multi-Use Personal|2017-11-20 13:44:41.000000|Lillian Wilson|3|0.22|in-store|Gift Card|1.22|594|NE3P802OSZ|4202|8106|571
34470766||Regional|2018-07-22 17:51:01.000000|Olivia Greene|1|0.63|mobile-app|Google Pay|7.63|203|S7Q0VGOBY6|4181|8247|2793
34377509|5%OFF|One-time Personal|2017-12-18 15:45:13.000000|Benjamin Lee|2|0.52|mobile-app|Google Pay|2.52|408|TI7QJNF3TO|4190|8093|3299
36304118|BUY5GET1|Regional|2019-09-22 19:43:26.000000|Neil Lambert|2|1.48|mobile-app|Apple Pay|2.48|175|4FW4DCAKQ7|4543|8737|2401
34409458|BUY5GET1|National|2018-02-28 15:03:43.000000|Isaac McDonald|2|0.06|drive-thru|Stripe|2.06|117|5GLWTRDERQ|4190|8114|3281
36993442|BUY5GET1|Regional|2018-07-06 17:57:16.000000|Yvonne MacLeod|5|2.56|mobile-app|Paypal|9.74|219|DAQ92X685A|4455|8415|2736
33192866|10%OFF|National|2016-01-15 21:55:12.000000|Tracey Skinner|5|0.00|in-store|Paypal|2.00|97|LFSNKVOO6Q|4199|8461|133
38016698|10%OFF|Regional|2018-03-03 11:43:28.000000|Ryan Piper|1|1.25|mobile-app|Google Pay|6.25|198|3Z0H6U6HJO|4322|8061|3814
33692765|5%OFF|Multi-Use Personal|2018-03-27 09:20:25.000000|Benjamin Duncan|3|1.48|mobile-app|Cash|8.48|581|HCJND1D8XZ|4085|8381|574
36728474|5%OFF|One-time Personal|2019-06-12 12:48:39.000000|Andrea Brown|5|1.84|call-in|Debit Card|6.84|50|CT2UTKAZKU|4125|8744|2809
34378319|10%OFF|Regional|2017-12-20 09:15:17.000000|Deirdre Parsons|2|1.72|mobile-app|Debit Card|8.72|191|5C2RKRLKMK|4219|8104|2816
34735276||National|2019-06-30 08:37:09.000000|Luke Baker|3|0.16|mobile-app|Credit Card|1.16|595|09POGT1PM4|4172|8469|357
38069577|BOGO|National|2018-05-20 07:16:12.000000|Kevin Knox|2|1.03|call-in|Apple Pay|3.03|116|FS43F45FN5|4302|8489|1580
36585485||National|2019-01-23 07:27:55.000000|Cameron Ince|1|0.75|mobile-app|Paypal|5.75|284|I5TXWU8460|4107|8640|147
34809280|10%OFF|One-time Personal|2019-09-29 10:23:42.000000|Brian Hughes|3|0.11|drive-thru|Debit Card|1.11|386|HBMZFP6TCV|4202|8245|2990
34763330|5%OFF|One-time Personal|2019-08-05 11:56:45.000000|Natalie Kelly|5|0.44|call-in|Credit Card|4.44|450|U2IL5TV0QQ|4177|8187|3438
36623148|BUY5GET1|Multi-Use Personal|2019-03-12 16:03:17.000000|Owen Blake|4|1.00|drive-thru|Stripe|6.00|444|FC3PV3P3VH|4125|8417|563
34078917|BUY5GET1|Multi-Use Personal|2019-05-21 08:29:22.000000|Sonia Young|3|0.56|mobile-app|Cash|7.56|155|TKPD4FR66L|4086|8433|1706
37472064|5%OFF|Regional|2018-11-29 07:36:55.000000|Diane Marshall|4|0.72|call-in|Google Pay|8.72|429|HQT6LA3QRR|4373|8616|48
34452426|BUY5GET1|One-time Personal|2018-06-15 15:12:33.000000|Yvonne Churchill|5|1.18|mobile-app|Credit Card|2.18|520|I304UK301L|4175|8313|309
34095522||Multi-Use Personal|2019-06-03 17:02:27.000000|Joshua Hughes|1|0.06|call-in|Paypal|2.06|468|K3F8WRKTMR|4078|8336|1403
34545655|BOGO|Multi-Use Personal|2018-11-22 07:20:17.000000|Jacob Fraser|5|0.40|mobile-app|Stripe|4.40|336|S9MWQZSF6L|4177|8247|3847
39138334|10%OFF|One-time Personal|2018-07-10 08:25:24.000000|Michelle Wallace|1|1.40|in-store|Credit Card|5.40|307|2PVKBYVBV5|4500|8433|3303
36990919|BOGO|Multi-Use Personal|2018-07-01 10:09:58.000000|Katherine Dowd|4|5.39|call-in|Gift Card|10.76|160|44M747I4KU|4467|8982|226
36767137||Regional|2019-07-08 11:13:49.000000|Sarah North|1|0.51|in-store|Paypal|3.51|324|MMDG6LJSFP|4101|8481|1641
33687846||Multi-Use Personal|2018-03-17 09:30:49.000000|Theresa Cornish|4|1.75|call-in|Cash|3.75|403|JBLH4VMO48|4080|8164|1405
35237935|BUY5GET1|National|2019-07-10 07:50:00.000000|Nicola Davies|4|0.66|drive-thru|Debit Card|6.66|189|A9M50REU19|4033|8597|1007
33940606|10%OFF|National|2019-01-27 14:15:39.000000|Audrey Hemmings|5|0.36|mobile-app|Google Pay|2.36|61|L9KYQS4I84|4078|8223|1451
35631645||National|2018-09-08 12:01:33.000000|Chloe Robertson|1|0.72|drive-thru|Gift Card|6.72|197|G8T6IZRALI|4572|8769|3218
33965735|10%OFF|Multi-Use Personal|2019-02-19 12:03:00.000000|Matt Peake|3|0.39|call-in|Paypal|3.39|529|IFABQXT95R|4082|8499|3672
35662708|5%OFF|Multi-Use Personal|2018-10-10 21:45:13.000000|Neil Springer|4|1.12|call-in|Gift Card|9.12|393|S62CL4YHXO|4533|8677|2512
38420308|10%OFF|Regional|2019-03-25 09:37:36.000000|Joe Mills|1|2.84|mobile-app|Paypal|7.84|210|VWXLIT4ON7|4284|8832|387
34972051|5%OFF|One-time Personal|2018-09-05 16:44:46.000000|Rachel Clarkson|2|3.08|in-store|Stripe|5.08|83|58C9MUBK5Z|4022|8659|2758
35645272||One-time Personal|2018-09-23 20:12:42.000000|Leah Tucker|5|2.10|in-store|Paypal|6.10|541|03XZ5EA6AX|4554|8745|3417
35616918|BUY5GET1|Regional|2018-08-27 12:45:48.000000|Eric Morrison|2|1.04|drive-thru|Paypal|2.04|598|8BI4P3RGH7|4541|8690|165
37586860|BUY5GET1|Regional|2019-08-30 12:55:36.000000|Nathan Duncan|5|1.66|mobile-app|Debit Card|6.66|391|63F7JFFFBN|4404|8540|1614
36736342|10%OFF|Regional|2019-06-17 16:37:12.000000|Max Young|5|0.90|in-store|Stripe|6.90|504|2MJTSQTNA8|4110|8994|367
37849594|10%OFF|One-time Personal|2019-05-10 15:25:33.000000|Megan Stewart|2|1.45|in-store|Credit Card|6.45|143|XPKYGC0065|4068|8287|3540
34722645|BOGO|Multi-Use Personal|2019-06-13 16:03:33.000000|Lillian Lambert|3|2.28|mobile-app|Stripe|7.28|566|YED5TQXCFX|4185|8179|268
37448780|BOGO|One-time Personal|2018-09-18 10:19:06.000000|Evan Johnston|3|1.62|in-store|Paypal|7.62|85|LNQYYS3VQU|4375|8674|2081
33961384|10%OFF|One-time Personal|2019-02-15 17:29:30.000000|Brian Piper|2|0.66|call-in|Paypal|3.66|317|HKWUG22HJT|4082|8082|2089
39545536|BUY5GET1|National|2018-04-13 15:47:58.000000|Tracey Skinner|4|2.05|drive-thru|Credit Card|6.05|287|STR1QNWD96|4485|8496|133
34171760||Multi-Use Personal|2019-08-02 11:01:21.000000|Sophie McGrath|5|0.02|call-in|Cash|1.02|351|JA5ZQMWH7X|4075|8497|3234
34624336|BUY5GET1|Multi-Use Personal|2019-02-11 14:46:15.000000|Amy Bond|2|2.75|mobile-app|Credit Card|3.75|396|N3E24TLG8T|4200|8103|2815
40074015|5%OFF|One-time Personal|2019-08-17 12:30:11.000000|Grace Sanderson|5|1.25|drive-thru|Credit Card|6.25|269|P97CRD8X0L|4498|8925|3800
34070012|10%OFF|One-time Personal|2019-05-16 10:30:50.000000|Ava Mathis|5|1.39|drive-thru|Stripe|3.39|143|92VDDC0X18|4080|8334|1380
34449310|10%OFF|National|2018-06-08 10:56:55.000000|Anna Terry|2|1.56|drive-thru|Paypal|7.56|241|JN855KWVI5|4006|8340|2136
33671780||Regional|2018-02-09 12:22:10.000000|Sophie Dyer|5|3.24|drive-thru|Credit Card|10.24|365|WLAEWLIKLD|4085|8391|2180
34858574|5%OFF|National|2018-03-18 13:56:56.000000|Lucas McDonald|5|1.56|drive-thru|Cash|7.56|127|CNJ69PLCGH|4036|8617|2584
35263647||Regional|2019-07-25 16:03:04.000000|Maria Paige|4|1.96|in-store|Paypal|8.96|24|ZPCJ4V3L4T|4045|8657|2070
34364433|BOGO|Multi-Use Personal|2017-11-10 08:39:49.000000|Tim Russell|2|0.00|drive-thru|Google Pay|4.00|430|IWBX08AK4J|4217|8232|3070
34755242|BUY5GET1|Multi-Use Personal|2019-07-26 07:15:42.000000|Sam Thomson|2|0.01|call-in|Cash|1.01|589|9JO7R9ZG9W|4202|8213|2956
34458621||National|2018-06-26 08:47:12.000000|Kevin Newman|3|0.03|in-store|Cash|3.03|208|JIBX2F4MR0|4183|8545|3251
34591571|BOGO|One-time Personal|2019-01-10 13:45:16.000000|Lucas Roberts|4|0.08|mobile-app|Stripe|4.08|261|3KT29XC5IL|4217|8252|2068
39569151||National|2018-05-24 11:44:08.000000|Adrian Johnston|4|1.09|drive-thru|Credit Card|3.09|10|5WW32LDV73|4487|8078|2275
34547534|BOGO|One-time Personal|2018-11-24 14:53:42.000000|Joe Payne|3|3.30|drive-thru|Gift Card|6.30|122|OOVAMV8Q24|4194|8414|1311
34731811|BOGO|One-time Personal|2019-06-25 17:50:07.000000|Anne Fraser|1|0.05|in-store|Apple Pay|1.05|263|PS89BC89P2|4201|8299|3929
34735267|BOGO|One-time Personal|2019-06-30 13:41:50.000000|Eric Henderson|5|0.57|mobile-app|Cash|3.57|382|9X6DWPFKZU|4196|8175|71
36926869||National|2018-02-08 10:13:14.000000|Diane Rampling|3|2.80|drive-thru|Debit Card|8.80|587|LWQSOU9F12|4464|8025|234
33762176|5%OFF|Multi-Use Personal|2018-07-15 10:02:22.000000|Isaac White|4|0.33|mobile-app|Debit Card|3.33|137|2IHIUP40AR|4083|8386|3195
33800121||One-time Personal|2018-09-03 13:04:50.000000|Chloe Quinn|3|0.77|drive-thru|Stripe|7.77|487|CNZ6Q0VVIJ|4087|8490|2581
35044782|BUY5GET1|National|2018-12-30 16:43:14.000000|Christian Paterson|1|0.30|call-in|Gift Card|2.30|127|9CIDRGSIJY|4012|8638|1634
33811926||Regional|2018-09-18 16:50:33.000000|Anthony Payne|3|1.04|call-in|Gift Card|2.04|519|37JE7N08KB|4074|8171|1668
34734349|BUY5GET1|One-time Personal|2019-06-28 14:46:48.000000|Ian Murray|3|3.15|mobile-app|Apple Pay|5.15|424|EU80JP6BJ4|4188|8118|3346
37647642|BUY5GET1|Regional|2018-04-01 10:19:32.000000|Ryan Reid|4|0.85|in-store|Google Pay|5.85|596|6RUTOZ7BTD|4059|8709|3735
34531060|BOGO|National|2018-11-06 11:28:52.000000|Piers Coleman|5|1.42|mobile-app|Apple Pay|3.42|320|K1PKHSRJWP|4204|8266|2076
33717946|BUY5GET1|Multi-Use Personal|2018-05-05 12:12:44.000000|Trevor Chapman|2|1.24|call-in|Google Pay|3.24|147|921UTFSFHU|4080|8519|3503
33723815|10%OFF|National|2018-05-16 07:57:00.000000|Max Robertson|1|0.84|drive-thru|Google Pay|7.84|63|000J0M7S4I|4090|8090|3816
34923150|5%OFF|One-time Personal|2018-07-06 14:30:27.000000|Julia Lewis|5|3.16|mobile-app|Paypal|10.16|429|JSCMJI89YV|4043|8563|340
34516963|5%OFF|Multi-Use Personal|2018-10-17 08:48:48.000000|Sophie Hudson|3|0.33|drive-thru|Gift Card|3.33|95|PKSTM51X8P|4189|8125|3146
34931977||Regional|2018-07-17 17:00:58.000000|Colin Watson|5|4.16|in-store|Google Pay|10.16|170|ZTAGMC3LPI|4028|8611|3338
36286824|BUY5GET1|One-time Personal|2019-09-14 12:30:51.000000|Tracey Lambert|4|1.28|in-store|Debit Card|9.28|432|0F7NM8XPD6|4533|8707|1698
34655132|BOGO|One-time Personal|2019-03-15 11:06:01.000000|Gavin Jackson|1|1.05|in-store|Paypal|8.05|32|TMZHJWM2DP|4181|8456|3048
33777582||National|2018-08-06 15:28:33.000000|Kylie Gibson|1|1.69|mobile-app|Stripe|3.69|3|O4VV2EFZ79|4076|8194|2993
39360644|BOGO|Regional|2019-05-29 09:54:10.000000|Audrey Blake|1|1.44|drive-thru|Debit Card|7.44|138|0N2MW4TGRK|4510|8099|2225
34842213|BOGO|Regional|2018-01-29 14:25:40.000000|Irene Short|5|1.75|drive-thru|Gift Card|8.75|132|I31XXAF6HI|4041|8579|2274
34764732|BUY5GET1|Multi-Use Personal|2019-08-07 17:09:08.000000|Edward Avery|2|0.13|call-in|Gift Card|1.13|26|98AD3C7DLZ|4193|8376|3650
34538096|5%OFF|One-time Personal|2018-11-14 08:05:11.000000|Connor Berry|1|2.00|call-in|Credit Card|5.00|576|VFCDJYSO3S|4176|8532|2526
35364963||One-time Personal|2017-11-08 21:59:16.000000|William Short|2|1.24|mobile-app|Cash|8.24|127|A6TUJSSQ7J|4550|8686|400
39782625|BUY5GET1|Regional|2019-01-13 14:16:46.000000|Carl Fisher|5|2.12|call-in|Apple Pay|6.12|82|9IIHCCK2NN|4484|8408|3794
34984075|BUY5GET1|One-time Personal|2018-09-26 17:42:50.000000|Rose Hughes|3|2.09|in-store|Apple Pay|3.09|495|XMGNRK1MIB|4037|8674|2371
39840399|5%OFF|Regional|2019-03-03 13:01:00.000000|Liam Burgess|4|2.38|call-in|Apple Pay|7.38|451|XT6QDOPSOB|4481|8138|1808
34357611||National|2017-10-16 15:33:33.000000|Jason Hardacre|4|3.53|call-in|Cash|10.53|438|94RJC0J9NW|4218|8160|655
34174559|10%OFF|National|2019-08-04 13:53:15.000000|Sebastian Oliver|2|1.75|in-store|Paypal|8.75|367|AHRJSC6AZU|4090|8163|1304
36858291|10%OFF|One-time Personal|2019-08-30 15:20:02.000000|Michael Paige|3|0.90|drive-thru|Google Pay|6.90|161|T13K5MJIDP|4098|8499|2039
36497652|5%OFF|National|2018-09-15 17:43:18.000000|Molly Wilson|3|1.92|mobile-app|Stripe|4.92|290|A2BK70HQFV|4127|8800|3778
34541593|5%OFF|Multi-Use Personal|2018-11-18 10:00:24.000000|Olivia Sharp|5|2.60|mobile-app|Stripe|9.60|451|GF4ZN4OZ3W|4213|8480|1237
38905921||National|2018-10-29 09:18:10.000000|Trevor Burgess|5|4.11|drive-thru|Credit Card|7.01|287|RILLITKNRI|4472|8921|630
34387530||Multi-Use Personal|2018-01-12 16:13:48.000000|Yvonne Sanderson|2|1.82|call-in|Debit Card|8.82|438|F8QC68HGNC|4210|8527|2531
38375288|5%OFF|Regional|2019-02-14 12:06:00.000000|Anna May|2|1.08|drive-thru|Debit Card|2.08|297|JMICDBVH67|4311|8412|774
37049163|BOGO|Multi-Use Personal|2018-10-07 14:22:57.000000|Luke Sharp|4|4.45|in-store|Gift Card|10.95|137|POR8TKCOV9|4461|8622|2592
34676132|BOGO|National|2019-04-12 10:32:46.000000|Mary Watson|3|0.00|mobile-app|Credit Card|4.00|132|DPX3A6T7O3|4177|8246|3580
35195596||Regional|2019-06-11 14:22:30.000000|Emma Cornish|1|2.32|call-in|Stripe|8.32|51|BYX2WK6DQS|4034|8626|596
34664424|BOGO|National|2019-03-29 11:39:53.000000|Frank Springer|3|1.28|mobile-app|Gift Card|2.28|364|ZROZJXR8F4|4170|8263|2029
34703034|BOGO|One-time Personal|2019-05-19 15:10:26.000000|Emily Fisher|2|2.25|drive-thru|Credit Card|5.25|88|JOIFA3DI4M|4194|8144|1953
38598000|BOGO|Multi-Use Personal|2019-06-21 08:57:12.000000|Kylie Bell|1|2.32|mobile-app|Gift Card|10.32|309|EIJIN1MOM3|4343|8082|3203
38422638|BOGO|National|2019-03-27 11:58:06.000000|Irene Ball|1|0.10|in-store|Stripe|2.10|315|TUED5SRBPK|4316|8363|3057
38105292||One-time Personal|2018-06-21 11:20:38.000000|Diana MacLeod|4|0.18|mobile-app|Apple Pay|2.18|36|I51UH2JL2R|4237|8467|1365
39791679|BOGO|One-time Personal|2019-01-21 11:08:22.000000|Michelle Gibson|5|2.78|in-store|Google Pay|6.78|504|ZLTH665Q7I|4484|8178|2413
34044579|5%OFF|One-time Personal|2019-04-27 15:45:53.000000|Gabrielle King|5|0.63|in-store|Gift Card|7.63|68|404P9W0337|4089|8459|1165
35252391|5%OFF|One-time Personal|2019-07-18 11:34:48.000000|Nathan Walker|1|2.05|drive-thru|Gift Card|8.05|315|4AHHG0RGF6|4032|8670|3986
35822791|5%OFF|National|2019-02-26 09:22:43.000000|Cameron Sharp|5|0.80|mobile-app|Google Pay|5.80|188|B8KTY948B6|4566|8741|3312
39259277|BOGO|National|2019-01-24 17:34:23.000000|Jasmine Knox|5|0.28|call-in|Stripe|4.28|283|107X21TY4Q|4501|8295|1788
34732480|BOGO|Regional|2019-06-26 16:52:17.000000|Samantha Forsyth|5|3.16|call-in|Paypal|5.16|272|SCQAV54BYO|4182|8103|3831
33687204||Regional|2018-03-15 17:23:46.000000|Katherine Peake|3|0.17|drive-thru|Paypal|1.17|345|GY7P6F7RBC|4075|8089|2694
34598396|BUY5GET1|Multi-Use Personal|2019-01-17 13:02:19.000000|Wanda Short|4|2.36|mobile-app|Google Pay|3.36|132|FJ512N977T|4191|8079|2986
34692813|BOGO|Regional|2019-05-06 12:49:26.000000|Andrew Burgess|3|1.06|call-in|Debit Card|3.06|360|EH0JKX92T7|4197|8273|1055
38454688||Regional|2019-04-20 12:22:31.000000|Edward Cornish|2|1.70|mobile-app|Gift Card|5.70|557|8UNP1K7UXZ|4257|8971|2570
34171055|BUY5GET1|Multi-Use Personal|2019-08-02 14:35:37.000000|Steven Paige|4|0.36|drive-thru|Debit Card|2.36|388|XR1EE20ZIV|4078|8401|3273
37188447||One-time Personal|2019-04-04 09:14:58.000000|Richard Walker|4|3.12|mobile-app|Google Pay|6.20|453|J9LY9NCAR9|4457|8298|2001
34571072|BOGO|One-time Personal|2018-12-20 16:32:51.000000|Cameron Graham|4|2.40|call-in|Google Pay|4.40|331|YWKZLPX7G7|4182|8195|3710
34637134|5%OFF|Multi-Use Personal|2019-02-22 11:57:47.000000|Diane Parr|4|1.15|in-store|Google Pay|5.15|443|4W2R589UOQ|4215|8159|1948
33990525|BUY5GET1|One-time Personal|2019-03-13 12:18:17.000000|Alexandra Dickens|2|0.54|drive-thru|Credit Card|2.54|1|MRI1LUZ31B|4078|8412|3572
34782566|10%OFF|Regional|2019-08-29 17:47:31.000000|Grace Bailey|3|2.40|in-store|Cash|5.40|345|GVNQC2BFPP|4194|8263|1853
38922798||Regional|2018-12-21 14:52:31.000000|Olivia Sharp|4|3.21|drive-thru|Cash|8.12|252|FS1HAULHAM|4470|8861|1237
34627068|10%OFF|Multi-Use Personal|2019-02-14 10:05:29.000000|Audrey Ince|4|2.44|call-in|Debit Card|9.44|151|FNFNZBPYMP|4213|8092|1162
39891572|5%OFF|Multi-Use Personal|2019-04-12 12:02:01.000000|Natalie Lyman|1|0.57|call-in|Debit Card|3.57|13|6MD7JJFUYZ|4491|8272|2252
34730797||One-time Personal|2019-06-24 09:30:46.000000|Joshua North|2|1.62|mobile-app|Stripe|7.62|311|H7CF23GR66|4009|8479|757
36850092|10%OFF|National|2019-08-25 13:21:14.000000|Connor Anderson|4|1.52|mobile-app|Paypal|4.52|99|K9JR8U4WA8|4128|8191|3674
33103692|BOGO|Regional|2013-04-07 12:41:45.000000|Sue Miller|5|0.00|call-in|Gift Card|3.00|64|PQ8GPJGMPP|4178|8639|3957
33909843|BOGO|Multi-Use Personal|2018-12-28 15:00:04.000000|Justin Lee|3|1.15|call-in|Credit Card|3.15|94|U71XIEW5P5|4080|8397|671
34197679|10%OFF|Regional|2019-08-22 13:24:41.000000|Austin MacLeod|4|0.24|drive-thru|Cash|3.24|6|2EAEYCXRAJ|4084|8265|2649
39425924|10%OFF|National|2019-08-06 08:12:05.000000|Lily Ogden|2|1.60|mobile-app|Gift Card|9.60|382|YNW3IXXXPM|4518|8365|3277
36967369||Multi-Use Personal|2018-05-16 09:17:12.000000|Sue Abraham|4|2.44|call-in|Stripe|9.11|446|OQZJVXPNP1|4437|8415|929
37861699||Multi-Use Personal|2019-05-29 09:04:18.000000|Pippa Cameron|3|2.45|call-in|Gift Card|5.45|489|VFJXF6X0CU|4070|8720|551
39780619|BUY5GET1|Multi-Use Personal|2019-01-11 14:04:25.000000|Jason Parsons|2|1.22|in-store|Paypal|2.22|394|JDDD4U5KBU|4480|8091|3582
34842198||One-time Personal|2018-01-29 12:24:35.000000|Jake Burgess|3|0.56|call-in|Apple Pay|8.56|174|OW6SKE88XP|4017|8657|2692
34560662|10%OFF|One-time Personal|2018-12-09 14:27:15.000000|Kylie Pullman|3|2.28|call-in|Google Pay|9.28|248|BE7JOUYK3E|4220|8521|800
34160549|10%OFF|Multi-Use Personal|2019-07-25 08:38:40.000000|Nicola Piper|2|1.72|in-store|Apple Pay|8.72|136|LV09OKDRB2|4085|8476|3918
39224124|BOGO|One-time Personal|2018-12-02 16:46:43.000000|Warren Butler|3|3.63|call-in|Credit Card|9.63|84|CWWFI2HBUF|4508|8926|3872
35170341|BOGO|Multi-Use Personal|2019-05-24 14:49:18.000000|Vanessa Churchill|3|0.60|mobile-app|Cash|6.60|356|EXWVJ2870O|4030|8645|1605
33205007|5%OFF|Multi-Use Personal|2013-06-27 14:46:23.000000|Theresa Lyman|1|0.00|call-in|Google Pay|5.00|30|XZMLY7W052|4561|8440|2796
34637575||One-time Personal|2019-02-22 15:19:07.000000|Owen Duncan|2|0.06|call-in|Gift Card|1.06|589|MI76KANA9S|4193|8531|3507
34053282|10%OFF|National|2019-05-02 09:49:05.000000|Natalie Sanderson|1|0.63|in-store|Apple Pay|7.63|34|F5I7TJ8ZTY|4086|8439|1415
34653677|10%OFF|National|2019-03-13 11:40:03.000000|Julia Jackson|2|1.14|in-store|Cash|7.14|112|KC0JT36LR6|4009|8408|64
33982479|5%OFF|National|2019-03-07 16:49:25.000000|Matt Knox|5|0.02|mobile-app|Cash|2.02|194|3V7QLGOX5G|4078|8330|1651
34611544||One-time Personal|2019-01-30 13:10:10.000000|Neil Davidson|4|1.72|mobile-app|Apple Pay|8.72|155|9RAJU0E7LA|4219|8190|2668
38976924|10%OFF|Multi-Use Personal|2019-05-18 07:35:49.000000|William Manning|3|4.23|in-store|Gift Card|7.13|283|5REBME1NO7|4472|8555|241
38462283|10%OFF|Regional|2019-04-26 13:45:15.000000|Anna Ellison|3|4.25|drive-thru|Credit Card|6.25|142|FXUB4TF6CG|4314|8866|2911
33815264|BUY5GET1|One-time Personal|2018-09-22 07:04:37.000000|Lillian Metcalfe|3|1.18|call-in|Debit Card|3.18|477|AVP3H9A6QQ|4076|8351|679
33833490|BOGO|Regional|2018-10-12 07:26:19.000000|Dan Underwood|3|0.49|drive-thru|Apple Pay|7.49|360|K534I6L324|4090|8266|2877
35100381||Multi-Use Personal|2019-03-19 13:15:18.000000|Steven Slater|4|0.20|mobile-app|Stripe|2.20|203|9KBZ1YD10V|4024|8625|2386
35441691|BOGO|Regional|2018-04-13 16:07:35.000000|Eric Hardacre|1|1.08|in-store|Credit Card|5.08|312|D2OOP8SHK1|4540|8759|1584
35152548|BOGO|National|2019-05-12 16:01:34.000000|Max Morgan|1|1.16|in-store|Debit Card|8.16|490|YI6ZYKG6XR|4043|8600|1021
33966803|5%OFF|National|2019-02-20 10:23:26.000000|Oliver Rees|5|3.16|in-store|Debit Card|10.16|198|2AKW6MXYFR|4085|8485|1265
34165175|10%OFF|One-time Personal|2019-07-28 11:18:34.000000|Kimberly Stewart|3|0.28|drive-thru|Cash|2.28|399|LBKDRK7LKM|4079|8342|859
34791440|BOGO|One-time Personal|2019-09-07 11:46:28.000000|Sue Powell|3|2.05|drive-thru|Gift Card|5.05|264|XE2V9FF7PW|4176|8247|3343
37547928|BOGO|Regional|2019-06-09 10:36:14.000000|Lauren Avery|5|1.75|in-store|Gift Card|8.75|79|R19CQJRU3U|4400|8879|1844
35076281|10%OFF|Regional|2019-02-14 15:41:51.000000|Gabrielle Parsons|5|0.28|mobile-app|Apple Pay|7.28|100|0YYS3DFAKZ|4044|8556|2766
39321997|10%OFF|Regional|2019-04-13 10:47:26.000000|Diane Watson|3|1.56|drive-thru|Cash|7.56|281|DJPPLCW5KP|4510|8173|3137
34676777||National|2019-04-13 12:34:22.000000|Yvonne MacLeod|4|1.74|drive-thru|Stripe|7.74|545|9RWDQXLP2R|4223|8228|2736
38865078|5%OFF|Regional|2018-05-22 12:43:54.000000|Isaac Rampling|4|1.68|drive-thru|Credit Card|6.67|596|11UFMLVHQ7|4473|8633|1025
35245197|BOGO|Multi-Use Personal|2019-07-13 12:59:26.000000|John Buckland|1|1.68|mobile-app|Cash|8.68|378|JODISAVLKP|4040|8615|151
34635784|BOGO|Regional|2019-02-21 12:40:08.000000|Nicholas Hudson|2|1.64|drive-thru|Stripe|8.64|558|R7DYPDSH68|4213|8108|1205
36343386|BOGO|National|2017-12-30 12:08:17.000000|Sam King|1|2.68|drive-thru|Google Pay|7.68|331|ABFDC0I46W|4109|8441|3779
34655679||National|2019-03-16 15:40:00.000000|Blake Ogden|3|0.98|drive-thru|Google Pay|7.98|521|DH59G06T6M|4214|8243|3553
33904067|BOGO|Multi-Use Personal|2018-12-23 10:21:31.000000|Edward Berry|4|1.21|drive-thru|Stripe|3.21|263|TDJJ8990V2|4077|8390|981
38742964|BOGO|National|2019-08-17 15:55:04.000000|Kylie Springer|3|2.60|in-store|Gift Card|5.60|376|5G7GZBMBO4|4281|8236|2532
35322717|5%OFF|One-time Personal|2019-08-29 17:24:52.000000|Joseph Jones|3|1.08|mobile-app|Stripe|5.08|27|4CT9VK36PF|4026|8568|3730
39872910|5%OFF|Multi-Use Personal|2019-03-28 08:02:17.000000|Nicholas Graham|4|2.69|drive-thru|Stripe|3.69|233|10S9KWBEPJ|4478|8957|1625
34572897|BOGO|Multi-Use Personal|2018-12-22 16:28:51.000000|Alexandra Rampling|3|0.77|mobile-app|Gift Card|7.77|103|1OYT1X5181|4180|8384|1960
33989635|BOGO|National|2019-03-12 07:21:26.000000|Gabrielle Arnold|1|1.30|in-store|Paypal|3.30|412|9SDPIC94N2|4076|8126|3630
